dato,sesong,mesterskap,konkurranse,sted,navn,kjønn,klasse,plassering,treff,bom,sammenlagt plassering,total poeng,total treff,tromscup poeng/treff
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Mali Sofie Hanssen,Jenter,13-14,2.0,8.0,2.0,2.,670,67,80/8
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Elise Berntsen Løvland,Jenter,13-14,4.0,6.0,4.0,3.,620,67,50/6
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Ane Eriksen Berglund,Jenter,13-14,3.0,8.0,2.0,4.,595,74,60/8
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Carmen Aamo,Jenter,13-14,5.0,6.0,4.0,5.,521,61,45/6
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Eli Huglen,Jenter,13-14,6.0,2.0,8.0,6.,445,41,40/2
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Nora K Sjøberg,Jenter,13-14,,,,7.,276,36,
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Frida Mathea Veseth Høgbakk,Jenter,13-14,,,,8.,184,15,
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Ina-Mari Skoglund,Jenter,13-14,,,,9.,140,19,
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Kaja Vollstad,Jenter,13-14,2.0,4.0,6.0,1.,900,69,80/4
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Mali Sofie Hanssen,Jenter,13-14,4.0,7.0,3.0,2.,670,67,50/7
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Elise Berntsen Løvland,Jenter,13-14,3.0,7.0,3.0,3.,620,67,60/7
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Ane Eriksen Berglund,Jenter,13-14,1.0,9.0,1.0,4.,595,74,100/9
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Carmen Aamo,Jenter,13-14,,,,5.,521,61,
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Eli Huglen,Jenter,13-14,5.0,5.0,5.0,6.,445,41,45/5
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Nora K Sjøberg,Jenter,13-14,,,,7.,276,36,
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Frida Mathea Veseth Høgbakk,Jenter,13-14,6.0,5.0,5.0,8.,184,15,40/5
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Ina-Mari Skoglund,Jenter,13-14,,,,9.,140,19,
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Kaja Vollstad,Jenter,13-14,1.0,8.0,2.0,1.,900,69,100/8
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Mali Sofie Hanssen,Jenter,13-14,2.0,7.0,3.0,2.,670,67,80/7
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Elise Berntsen Løvland,Jenter,13-14,3.0,7.0,3.0,3.,620,67,60/7
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Ane Eriksen Berglund,Jenter,13-14,4.0,8.0,2.0,4.,595,74,50/8
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Carmen Aamo,Jenter,13-14,5.0,6.0,4.0,5.,521,61,45/6
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Eli Huglen,Jenter,13-14,6.0,5.0,5.0,6.,445,41,40/5
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Nora K Sjøberg,Jenter,13-14,,,,7.,276,36,
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Frida Mathea Veseth Høgbakk,Jenter,13-14,7.0,2.0,8.0,8.,184,15,36/2
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Ina-Mari Skoglund,Jenter,13-14,,,,9.,140,19,
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Kaja Vollstad,Jenter,13-14,1.0,6.0,4.0,1.,900,69,100/6
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Mali Sofie Hanssen,Jenter,13-14,,,,2.,670,67,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Elise Berntsen Løvland,Jenter,13-14,2.0,8.0,2.0,3.,620,67,80/8
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Ane Eriksen Berglund,Jenter,13-14,,,,4.,595,74,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Carmen Aamo,Jenter,13-14,,,,5.,521,61,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Eli Huglen,Jenter,13-14,,,,6.,445,41,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Nora K Sjøberg,Jenter,13-14,3.0,9.0,1.0,7.,276,36,60/9
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Frida Mathea Veseth Høgbakk,Jenter,13-14,,,,8.,184,15,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Ina-Mari Skoglund,Jenter,13-14,,,,9.,140,19,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
09.02.2019,2018/2019,KM,Normal,Nordreisa,Kaja Vollstad,Jenter,13-14,1.0,7.0,3.0,1.,900,69,100/7
09.02.2019,2018/2019,KM,Normal,Nordreisa,Mali Sofie Hanssen,Jenter,13-14,4.0,7.0,3.0,2.,670,67,50/7
09.02.2019,2018/2019,KM,Normal,Nordreisa,Elise Berntsen Løvland,Jenter,13-14,2.0,10.0,0.0,3.,620,67,80/10
09.02.2019,2018/2019,KM,Normal,Nordreisa,Ane Eriksen Berglund,Jenter,13-14,5.0,7.0,3.0,4.,595,74,45/7
09.02.2019,2018/2019,KM,Normal,Nordreisa,Carmen Aamo,Jenter,13-14,3.0,8.0,2.0,5.,521,61,60/8
09.02.2019,2018/2019,KM,Normal,Nordreisa,Eli Huglen,Jenter,13-14,8.0,3.0,7.0,6.,445,41,32/3
09.02.2019,2018/2019,KM,Normal,Nordreisa,Nora K Sjøberg,Jenter,13-14,,,,7.,276,36,
09.02.2019,2018/2019,KM,Normal,Nordreisa,Frida Mathea Veseth Høgbakk,Jenter,13-14,7.0,2.0,8.0,8.,184,15,36/2
09.02.2019,2018/2019,KM,Normal,Nordreisa,Ina-Mari Skoglund,Jenter,13-14,6.0,4.0,6.0,9.,140,19,40/4
09.02.2019,2018/2019,KM,Normal,Nordreisa,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Kaja Vollstad,Jenter,13-14,3.0,7.0,3.0,1.,900,69,60/7
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Mali Sofie Hanssen,Jenter,13-14,1.0,9.0,1.0,2.,670,67,100/9
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Elise Berntsen Løvland,Jenter,13-14,2.0,9.0,1.0,3.,620,67,80/9
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Ane Eriksen Berglund,Jenter,13-14,5.0,8.0,2.0,4.,595,74,45/8
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Carmen Aamo,Jenter,13-14,4.0,8.0,2.0,5.,521,61,50/8
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Eli Huglen,Jenter,13-14,8.0,4.0,6.0,6.,445,41,32/4
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Nora K Sjøberg,Jenter,13-14,,,,7.,276,36,
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Frida Mathea Veseth Høgbakk,Jenter,13-14,7.0,4.0,6.0,8.,184,15,36/4
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Ina-Mari Skoglund,Jenter,13-14,6.0,7.0,3.0,9.,140,19,40/7
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Kaja Vollstad,Jenter,13-14,1.0,8.0,2.0,1.,900,69,100/8
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Mali Sofie Hanssen,Jenter,13-14,,,,2.,670,67,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Elise Berntsen Løvland,Jenter,13-14,3.0,3.0,7.0,3.,620,67,60/3
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Ane Eriksen Berglund,Jenter,13-14,2.0,7.0,3.0,4.,595,74,80/7
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Carmen Aamo,Jenter,13-14,,,,5.,521,61,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Eli Huglen,Jenter,13-14,4.0,3.0,7.0,6.,445,41,50/3
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Nora K Sjøberg,Jenter,13-14,,,,7.,276,36,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Frida Mathea Veseth Høgbakk,Jenter,13-14,,,,8.,184,15,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Ina-Mari Skoglund,Jenter,13-14,,,,9.,140,19,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Mona Danielsen Holmer,Jenter,13-14,5.0,6.0,4.0,10.,45,6,45/6
09.03.2019,2018/2019,tromscup,Normal,Bardu,Kaja Vollstad,Jenter,13-14,1.0,9.0,1.0,1.,900,69,100/9
09.03.2019,2018/2019,tromscup,Normal,Bardu,Mali Sofie Hanssen,Jenter,13-14,5.0,4.0,6.0,2.,670,67,45/4
09.03.2019,2018/2019,tromscup,Normal,Bardu,Elise Berntsen Løvland,Jenter,13-14,3.0,6.0,4.0,3.,620,67,60/6
09.03.2019,2018/2019,tromscup,Normal,Bardu,Ane Eriksen Berglund,Jenter,13-14,4.0,8.0,2.0,4.,595,74,50/8
09.03.2019,2018/2019,tromscup,Normal,Bardu,Carmen Aamo,Jenter,13-14,2.0,8.0,2.0,5.,521,61,80/8
09.03.2019,2018/2019,tromscup,Normal,Bardu,Eli Huglen,Jenter,13-14,6.0,1.0,9.0,6.,445,41,40/1
09.03.2019,2018/2019,tromscup,Normal,Bardu,Nora K Sjøberg,Jenter,13-14,,,,7.,276,36,
09.03.2019,2018/2019,tromscup,Normal,Bardu,Frida Mathea Veseth Høgbakk,Jenter,13-14,,,,8.,184,15,
09.03.2019,2018/2019,tromscup,Normal,Bardu,Ina-Mari Skoglund,Jenter,13-14,,,,9.,140,19,
09.03.2019,2018/2019,tromscup,Normal,Bardu,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Kaja Vollstad,Jenter,13-14,1.0,5.0,5.0,1.,900,69,100/5
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Mali Sofie Hanssen,Jenter,13-14,4.0,4.0,6.0,2.,670,67,50/4
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Elise Berntsen Løvland,Jenter,13-14,2.0,6.0,4.0,3.,620,67,80/6
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Ane Eriksen Berglund,Jenter,13-14,5.0,7.0,3.0,4.,595,74,45/7
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Carmen Aamo,Jenter,13-14,7.0,5.0,5.0,5.,521,61,36/5
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Eli Huglen,Jenter,13-14,3.0,7.0,3.0,6.,445,41,60/7
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Nora K Sjøberg,Jenter,13-14,6.0,4.0,6.0,7.,276,36,40/4
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Frida Mathea Veseth Høgbakk,Jenter,13-14,,,,8.,184,15,
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Ina-Mari Skoglund,Jenter,13-14,,,,9.,140,19,
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Kaja Vollstad,Jenter,13-14,1.0,7.0,3.0,1.,900,69,100/7
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Mali Sofie Hanssen,Jenter,13-14,,,,2.,670,67,
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Elise Berntsen Løvland,Jenter,13-14,3.0,7.0,3.0,3.,620,67,60/7
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Ane Eriksen Berglund,Jenter,13-14,2.0,9.0,1.0,4.,595,74,80/9
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Carmen Aamo,Jenter,13-14,,,,5.,521,61,
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Eli Huglen,Jenter,13-14,4.0,5.0,5.0,6.,445,41,50/5
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Nora K Sjøberg,Jenter,13-14,5.0,6.0,4.0,7.,276,36,45/6
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Frida Mathea Veseth Høgbakk,Jenter,13-14,,,,8.,184,15,
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Ina-Mari Skoglund,Jenter,13-14,,,,9.,140,19,
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Mona Danielsen Holmer,Jenter,13-14,,,,10.,45,6,
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Perle Nystu,Jenter,15-16,1.0,8.0,2.0,1.,900,74,100/8
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Marita Helen Olsen,Jenter,15-16,2.0,10.0,0.0,2.,740,69,80/10
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Ingrid Alterskjær Eriksen,Jenter,15-16,3.0,4.0,6.0,3.,660,73,60/4
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Johanne Berntsen,Jenter,15-16,4.0,6.0,4.0,4.,560,56,50/6
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Borghild Skjellberg,Jenter,15-16,,,,5.,490,49,
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Perle Nystu,Jenter,15-16,1.0,9.0,1.0,1.,900,74,100/9
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Marita Helen Olsen,Jenter,15-16,,,,2.,740,69,
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Ingrid Alterskjær Eriksen,Jenter,15-16,2.0,7.0,3.0,3.,660,73,80/7
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Johanne Berntsen,Jenter,15-16,3.0,8.0,2.0,4.,560,56,60/8
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Borghild Skjellberg,Jenter,15-16,,,,5.,490,49,
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
30.12.2018,2018/2019,tromscup,Fellesstart,Målselvs,Perle Nystu,Jenter,15-16,1.0,6.0,4.0,1.,900,74,100/6
30.12.2018,2018/2019,tromscup,Fellesstart,Målselvs,Marita Helen Olsen,Jenter,15-16,3.0,1.0,9.0,2.,740,69,60/1
30.12.2018,2018/2019,tromscup,Fellesstart,Målselvs,Ingrid Alterskjær Eriksen,Jenter,15-16,2.0,9.0,1.0,3.,660,73,80/9
30.12.2018,2018/2019,tromscup,Fellesstart,Målselvs,Johanne Berntsen,Jenter,15-16,4.0,5.0,5.0,4.,560,56,50/5
30.12.2018,2018/2019,tromscup,Fellesstart,Målselvs,Borghild Skjellberg,Jenter,15-16,,,,5.,490,49,
30.12.2018,2018/2019,tromscup,Fellesstart,Målselvs,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
06.01.2019,2018/2019,tromscup,Sprint,Laksvatn,Perle Nystu,Jenter,15-16,1.0,7.0,3.0,1.,900,74,100/7
06.01.2019,2018/2019,tromscup,Sprint,Laksvatn,Marita Helen Olsen,Jenter,15-16,2.0,7.0,3.0,2.,740,69,80/7
06.01.2019,2018/2019,tromscup,Sprint,Laksvatn,Ingrid Alterskjær Eriksen,Jenter,15-16,4.0,4.0,6.0,3.,660,73,50/4
06.01.2019,2018/2019,tromscup,Sprint,Laksvatn,Johanne Berntsen,Jenter,15-16,6.0,5.0,5.0,4.,560,56,40/5
06.01.2019,2018/2019,tromscup,Sprint,Laksvatn,Borghild Skjellberg,Jenter,15-16,3.0,7.0,3.0,5.,490,49,60/7
06.01.2019,2018/2019,tromscup,Sprint,Laksvatn,Aurora Nemine Bjørnsund,Jenter,15-16,5.0,7.0,3.0,6.,90,9,45/7
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Perle Nystu,Jenter,15-16,,,,1.,900,74,
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Marita Helen Olsen,Jenter,15-16,1.0,6.0,4.0,2.,740,69,100/6
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Ingrid Alterskjær Eriksen,Jenter,15-16,3.0,3.0,7.0,3.,660,73,60/3
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Johanne Berntsen,Jenter,15-16,2.0,3.0,7.0,4.,560,56,80/3
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Borghild Skjellberg,Jenter,15-16,4.0,6.0,4.0,5.,490,49,50/6
12.01.2019,2018/2019,tromscup,Normal,Bjerkvik,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Perle Nystu,Jenter,15-16,1.0,9.0,1.0,1.,900,74,100/9
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Marita Helen Olsen,Jenter,15-16,3.0,7.0,3.0,2.,740,69,60/7
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Ingrid Alterskjær Eriksen,Jenter,15-16,2.0,8.0,2.0,3.,660,73,80/8
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Johanne Berntsen,Jenter,15-16,4.0,7.0,3.0,4.,560,56,50/7
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Borghild Skjellberg,Jenter,15-16,5.0,6.0,4.0,5.,490,49,45/6
19.01.2019,2018/2019,tromscup,Sprint,Tromsø,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Perle Nystu,Jenter,15-16,1.0,10.0,0.0,1.,900,74,100/10
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Marita Helen Olsen,Jenter,15-16,3.0,6.0,4.0,2.,740,69,60/6
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Ingrid Alterskjær Eriksen,Jenter,15-16,2.0,9.0,1.0,3.,660,73,80/9
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Johanne Berntsen,Jenter,15-16,4.0,4.0,6.0,4.,560,56,50/4
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Borghild Skjellberg,Jenter,15-16,5.0,4.0,6.0,5.,490,49,45/4
20.01.2019,2018/2019,tromscup,Fellesstart,Tromsø,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Perle Nystu,Jenter,15-16,,,,1.,900,74,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Marita Helen Olsen,Jenter,15-16,1.0,7.0,3.0,2.,740,69,100/7
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Ingrid Alterskjær Eriksen,Jenter,15-16,2.0,8.0,2.0,3.,660,73,80/8
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Johanne Berntsen,Jenter,15-16,3.0,7.0,3.0,4.,560,56,60/7
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Borghild Skjellberg,Jenter,15-16,,,,5.,490,49,
02.02.2019,2018/2019,tromscup,Sprint,Tromsø,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
09.02.2019,2018/2019,KM,Normal,Nordreisa,Perle Nystu,Jenter,15-16,1.0,7.0,3.0,1.,900,74,100/7
09.02.2019,2018/2019,KM,Normal,Nordreisa,Marita Helen Olsen,Jenter,15-16,3.0,9.0,1.0,2.,740,69,60/9
09.02.2019,2018/2019,KM,Normal,Nordreisa,Ingrid Alterskjær Eriksen,Jenter,15-16,2.0,9.0,1.0,3.,660,73,80/9
09.02.2019,2018/2019,KM,Normal,Nordreisa,Johanne Berntsen,Jenter,15-16,4.0,4.0,6.0,4.,560,56,50/4
09.02.2019,2018/2019,KM,Normal,Nordreisa,Borghild Skjellberg,Jenter,15-16,,,,5.,490,49,
09.02.2019,2018/2019,KM,Normal,Nordreisa,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Perle Nystu,Jenter,15-16,1.0,10.0,0.0,1.,900,74,100/10
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Marita Helen Olsen,Jenter,15-16,2.0,9.0,1.0,2.,740,69,80/9
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Ingrid Alterskjær Eriksen,Jenter,15-16,3.0,9.0,1.0,3.,660,73,60/9
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Johanne Berntsen,Jenter,15-16,4.0,5.0,5.0,4.,560,56,50/5
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Borghild Skjellberg,Jenter,15-16,,,,5.,490,49,
10.02.2019,2018/2019,KM,Sprint,Nordreisa,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Perle Nystu,Jenter,15-16,,,,1.,900,74,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Marita Helen Olsen,Jenter,15-16,1.0,6.0,4.0,2.,740,69,100/6
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Ingrid Alterskjær Eriksen,Jenter,15-16,,,,3.,660,73,
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Johanne Berntsen,Jenter,15-16,3.0,5.0,5.0,4.,560,56,60/5
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Borghild Skjellberg,Jenter,15-16,2.0,6.0,4.0,5.,490,49,80/6
24.02.2019,2018/2019,tromscup,Sprint,Bjerkvik,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
09.03.2019,2018/2019,tromscup,Normal,Bardu,Perle Nystu,Jenter,15-16,1.0,7.0,3.0,1.,900,74,100/7
09.03.2019,2018/2019,tromscup,Normal,Bardu,Marita Helen Olsen,Jenter,15-16,3.0,7.0,3.0,2.,740,69,60/7
09.03.2019,2018/2019,tromscup,Normal,Bardu,Ingrid Alterskjær Eriksen,Jenter,15-16,4.0,6.0,4.0,3.,660,73,50/6
09.03.2019,2018/2019,tromscup,Normal,Bardu,Johanne Berntsen,Jenter,15-16,5.0,5.0,5.0,4.,560,56,45/5
09.03.2019,2018/2019,tromscup,Normal,Bardu,Borghild Skjellberg,Jenter,15-16,2.0,9.0,1.0,5.,490,49,80/9
09.03.2019,2018/2019,tromscup,Normal,Bardu,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Perle Nystu,Jenter,15-16,1.0,7.0,3.0,1.,900,74,100/7
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Marita Helen Olsen,Jenter,15-16,3.0,7.0,3.0,2.,740,69,60/7
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Ingrid Alterskjær Eriksen,Jenter,15-16,4.0,8.0,2.0,3.,660,73,50/8
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Johanne Berntsen,Jenter,15-16,5.0,5.0,5.0,4.,560,56,45/5
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Borghild Skjellberg,Jenter,15-16,2.0,8.0,2.0,5.,490,49,80/8
10.03.2019,2018/2019,tromscup,Fellesstart,Målselvs,Aurora Nemine Bjørnsund,Jenter,15-16,,,,6.,90,9,
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Perle Nystu,Jenter,15-16,,,,1.,900,74,
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Marita Helen Olsen,Jenter,15-16,2.0,5.0,5.0,2.,740,69,80/5
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Ingrid Alterskjær Eriksen,Jenter,15-16,3.0,5.0,5.0,3.,660,73,60/5
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Johanne Berntsen,Jenter,15-16,1.0,8.0,2.0,4.,560,56,100/8
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Borghild Skjellberg,Jenter,15-16,4.0,3.0,7.0,5.,490,49,50/3
23.03.2019,2018/2019,tromscup,Sprint,Tromsø,Aurora Nemine Bjørnsund,Jenter,15-16,5.0,2.0,8.0,6.,90,9,45/2
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Anneli Aamo,Kvinner,17-19,5.0,7.0,3.0,1.,655,91,45/7
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Nora Sofie Breivik,Kvinner,17-19,3.0,10.0,0.0,2.,650,112,60/10
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Astrid Nordstrand Fiksen,Kvinner,17-19,4.0,7.0,3.0,3.,515,63,50/7
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Johanne Øien Persen,Kvinner,17-19,2.0,9.0,1.0,4.,456,59,80/9
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Marita Steffensen,Kvinner,17-19,1.0,9.0,1.0,5.,380,43,100/9
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Astrid Pettersen,Kvinner,17-19,,,,6.,360,48,
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Anna Elise Rikardsen Jaatun,Kvinner,17-19,,,,7.,331,56,
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Andora Regine Aas,Kvinner,17-19,,,,8.,284,50,
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Sofia Heim,Kvinner,17-19,,,,9.,246,33,
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Carina Pettersen,Kvinner,17-19,,,,10.,145,29,
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Violetta Skokova,Kvinner,17-19,,,,11.,145,33,
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Thea Mack Rørvik,Kvinner,17-19,6.0,5.0,5.0,12.,140,26,40/5
02.12.2018,2018/2019,tromscup,Sprint,Målselvs,Anna Lovise Høgbakk,Kvinner,17-19,,,,13.,64,9,
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Anneli Aamo,Kvinner,17-19,,,,1.,655,91,
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Nora Sofie Breivik,Kvinner,17-19,5.0,11.0,9.0,2.,650,112,45/11
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Astrid Nordstrand Fiksen,Kvinner,17-19,3.0,12.0,8.0,3.,515,63,60/12
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Johanne Øien Persen,Kvinner,17-19,2.0,12.0,8.0,4.,456,59,80/12
08.12.2018,2018/2019,tromscup,Normal,Nordreisa,Marita Steffensen,Kvinner,17-19,,,,5.,380,43,
